postcode,Delivery_speed,Delivery_option,Parcel_size,DPD_pred_price,Menzies_pred_price,My_Hermes_pred_price,Parcel_force_pred_price,TNT_Pred_Price,Yodel_pred_price,DPD_actual_price,Menzies_actual_price,My_Hermes_actual_price,Parcel_force_actual_price,TNT_actual_price,Yodel_actual_price,Average_price,Median_price,Average_pred_price,Difference_actual_pred_price,Difference_actual_Pred_Price_per,ur2,ur3,ur6,ur8,pop2011,areahect,popdensity2011,islands2016,ca_name,popden_dis,postcode_sector
G2 1BA,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,109,3,36.33333206,0,Glasgow City,22.97500038,G2 1BA
G2 1BA,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,109,3,36.33333206,0,Glasgow City,22.97500038,G2 1BA
G2 1BA,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,109,3,36.33333206,0,Glasgow City,22.97500038,G2 1BA
G2 3LG,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 3LG,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,725,12,60.41666794,0,Glasgow City,22.97500038,G2 3LG
G2 4SQ,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 4SQ,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,440,25,17.60000038,0,Glasgow City,22.97500038,G2 4SQ
G2 5AP,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 5AP,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,104,29,3.586206913,0,Glasgow City,22.97500038,G2 5AP
G2 6XU,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 6XU,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,78,1,78,0,Glasgow City,22.97500038,G2 6XU
G2 7JD,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 7JD,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,564,4,141,0,Glasgow City,22.97500038,G2 7JD
G2 8LR,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G2 8LR,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,737,46,16.02173996,0,Glasgow City,22.97500038,G2 8LR
G20 0JP,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 0JP,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,7228,246,29.38211441,0,Glasgow City,52.11486435,G20 0J
G20 6ND,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 6ND,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,6227,57,109.2456131,0,Glasgow City,52.11486435,G20 6N
G20 7AL,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 7AL,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,6261,91,68.80220032,0,Glasgow City,52.11486435,G20 7A
G20 8HS,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,standard,door-to-door,small,,,,9.69,,5.49,,,,10.1,,6.99,8.54,8.54,7.59,1.3,0.12516469,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,standard,shop drop-off,large,,,,43.22,,,,,,49.5,,,49.5,49.5,43.22,6.28,0.1453031,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,standard,shop drop-off,medium,,,6.72,17.01,,,,,7.48,21.5,,,14.49,14.49,11.865,2.63,0.221238938,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 8HS,standard,shop drop-off,small,8.85,,3.49,8.85,,5.01,5.99,,3.38,7.6,,4.74,5.43,5.36,6.55,-1.13,-0.170992366,1,1,1,1,6781,82,82.69512177,0,Glasgow City,52.11486435,G20 8H
G20 9RQ,next-day,door-to-door,large,,,,55.22,38.11,,,,,62,15.95,,38.98,38.98,46.665,-7.69,-0.164684453,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,next-day,door-to-door,medium,21.74,,,21.74,15,12.32,15.49,,,27.8,10.95,8.99,15.81,13.22,17.7,-1.89,-0.106779661,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,next-day,door-to-door,small,11.31,,,11.31,7.8,6.41,7.49,,,13.9,7.45,7.62,9.11,7.55,9.2075,-0.09,-0.010589194,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,next-day,shop drop-off,large,,,,50.43,,,,,,59.5,,,59.5,59.5,50.43,9.07,0.179853262,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,next-day,shop drop-off,medium,,,,19.85,,,,,,25.3,,,25.3,25.3,19.85,5.45,0.274559194,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,next-day,shop drop-off,small,,,,10.33,,,,,,11.4,,,11.4,11.4,10.33,1.07,0.103581801,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,standard,door-to-door,large,,,,47.32,,,,,,52,,,52,52,47.32,4.68,0.098901099,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
G20 9RQ,standard,door-to-door,medium,,,,18.63,,10.56,,,,24,,7.99,16,16,14.595,2.08,0.096265844,1,1,1,1,4355,116,37.54310226,0,Glasgow City,52.11486435,G20 9R
